match_id,puuid,team_gold,enemy_gold,dragon,win,player_1_kills,player_1_deaths,player_1_assists,player_2_kills,player_2_deaths,player_2_assists,player_3_kills,player_3_deaths,player_3_assists,player_4_kills,player_4_deaths,player_4_assists,player_5_kills,player_5_deaths,player_5_assists,player_6_kills,player_6_deaths,player_6_assists,player_7_kills,player_7_deaths,player_7_assists,player_8_kills,player_8_deaths,player_8_assists,player_9_kills,player_9_deaths,player_9_assists,player_10_kills,player_10_deaths,player_10_assists,gold_diff,total_kills,total_deaths,total_assists,kda_ratio,gold_per_kill
EUW1_7531079502,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,32300,34800,0,False,0,5,4,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,2,5,3,0,0,0,5,2,0,0,5,0,-2500,11,21,8,0.9047619047619048,2936.3636363636365
EUW1_7531066084,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,49464,50840,0,False,0,0,0,2,4,1,0,0,0,3,2,2,1,5,1,0,0,0,1,2,3,0,0,0,3,1,3,0,0,0,-1376,10,14,10,1.4285714285714286,4946.4
EUW1_7530330061,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,36465,32048,0,True,3,2,1,2,6,1,0,0,0,4,2,3,3,1,4,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,4417,17,13,10,2.076923076923077,2145.0
EUW1_7530301194,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,35245,33615,0,True,4,1,6,0,0,0,0,5,2,6,1,3,4,5,3,5,2,2,2,1,4,0,0,0,0,0,0,0,0,0,1630,21,15,20,2.7333333333333334,1678.3333333333333
EUW1_7530157264,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,36350,35700,0,True,4,1,2,2,2,3,5,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,14,3,13,9.0,2596.4285714285716
EUW1_7530150761,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,35347,33500,0,True,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,5,4,1,0,0,0,3,3,2,2,3,3,1847,11,13,9,1.5384615384615385,3213.3636363636365
EUW1_7530140626,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,34300,35300,0,True,0,0,0,2,3,0,4,1,3,0,0,0,0,0,0,0,0,0,2,0,6,0,3,2,1,4,3,3,3,1,-1000,12,14,15,1.9285714285714286,2858.3333333333335
EUW1_7529890934,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,37822,34614,0,True,2,1,5,5,1,2,0,0,0,0,0,0,4,3,1,2,2,4,0,0,0,0,0,0,0,0,0,6,1,1,3208,19,8,13,4.0,1990.6315789473683
EUW1_7529863135,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,34458,33950,0,False,0,0,0,0,0,0,2,3,4,4,2,2,3,2,1,2,2,5,5,3,2,0,0,0,0,0,0,0,0,0,508,16,12,14,2.5,2153.625
EUW1_7529825031,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,33400,35440,0,False,2,3,1,1,3,2,2,4,1,1,3,3,2,3,2,0,0,0,0,0,0,2,4,2,2,2,2,0,0,0,-2040,12,22,13,1.1363636363636365,2783.3333333333335
EUW1_7529782786,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,35310,32355,0,True,6,0,2,3,0,5,3,3,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2955,16,6,10,4.333333333333333,2206.875
EUW1_7529738305,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,36414,34756,0,True,2,2,4,4,5,2,0,0,0,3,4,2,6,0,3,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1658,18,13,17,2.6923076923076925,2023.0
EUW1_7529700502,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,34971,33973,0,True,3,1,4,4,2,3,0,0,0,5,2,5,6,1,4,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,998,24,7,18,6.0,1457.125
EUW1_7529672678,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,32960,34500,0,False,4,1,3,3,1,4,0,4,3,3,4,0,2,5,1,1,4,1,0,0,0,0,0,0,2,4,2,2,3,2,-1540,17,26,16,1.2692307692307692,1938.8235294117646
EUW1_7529649598,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,35916,41301,0,False,0,0,0,1,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5,1,2,4,0,5,3,3,-5385,8,20,5,0.65,4489.5
EUW1_7529609582,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,33660,35920,0,False,5,2,1,0,0,0,0,0,0,0,0,0,3,3,2,2,3,3,0,0,0,0,0,0,0,0,0,2,3,3,-2260,12,11,9,1.9090909090909092,2805.0
EUW1_7529574379,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,33666,35016,0,False,3,3,1,0,4,1,1,5,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1350,5,15,5,0.6666666666666666,6733.2
EUW1_7529377455,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,33721,32750,0,True,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,4,1,1,3,3,1,2,3,3,2,1,971,13,11,11,2.1818181818181817,2593.923076923077
EUW1_7528946816,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,13051,15214,2,False,0,1,0,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2163,1,6,1,0.3333333333333333,13051.0
EUW1_7528875802,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,13204,13506,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,-302,1,2,3,2.0,13204.0
EUW1_7528788433,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,13743,14697,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,-954,2,4,3,1.25,6871.5
EUW1_7527596657,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,33144,31619,0,True,4,5,12,4,3,13,1,3,15,4,1,21,13,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,26,14,72,7.0,1274.7692307692307
EUW1_7527567164,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,33949,32579,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,18,8,4,13,1,4,23,6,2,15,6,2,17,1370,27,20,86,5.65,1257.3703703703704
EUW1_7527543800,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,33048,34824,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,1,6,17,7,13,14,2,1,21,5,5,15,-1776,23,30,73,3.2,1436.8695652173913
EUW1_7527523841,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,33556,32156,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,14,4,3,12,3,4,6,6,3,14,6,7,13,1400,21,21,59,3.8095238095238093,1597.904761904762
EUW1_7527171501,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,34224,34901,0,True,7,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,4,0,0,0,2,4,0,-677,19,5,16,7.0,1801.2631578947369
EUW1_7527142161,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,52682,49230,0,True,6,3,2,3,2,2,3,2,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3452,15,10,10,2.5,3512.133333333333
EUW1_7527121370,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,37612,35377,0,False,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,1,5,3,5,3,1,0,0,0,0,0,0,5,2,1,2235,11,19,5,0.8421052631578947,3419.2727272727275
EUW1_7527113616,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,33663,33763,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,1,5,-100,7,2,7,7.0,4809.0
EUW1_7527091628,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,34395,34415,0,True,0,0,0,2,3,2,2,3,2,3,1,2,3,1,3,4,1,2,0,0,0,0,0,0,0,0,0,2,2,3,-20,16,11,14,2.727272727272727,2149.6875
EUW1_7526523596,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,14199,13381,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,1,1,1,3,2,0,2,818,6,3,7,4.333333333333333,2366.5
EUW1_7526460517,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,14819,14350,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,3,1,469,2,6,2,0.6666666666666666,7409.5
EUW1_7526415222,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,13144,14498,1,False,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1354,1,2,1,1.0,13144.0
EUW1_7526372828,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,15626,15610,0,True,0,0,1,3,0,2,0,2,0,4,3,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,6,11,3.1666666666666665,1953.25
EUW1_7526321353,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,36924,32520,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,24,4,5,20,15,3,15,7,5,16,2,4,23,4404,35,20,98,6.65,1054.9714285714285
EUW1_7526308362,S6Ie-uJvj8gWXSjsNG8_Y-_0kVOz22-aEOwmrB_72asX3OxnD7NbyNSb0l3BDPYrCY15oRwK8H7YUg,26386,25160,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,10,2,3,9,3,3,13,3,2,11,6,2,10,1226,22,12,53,6.25,1199.3636363636363
EUW1_7534742756,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,14384,16100,1,False,0,2,1,3,2,0,0,0,1,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1716,4,8,4,1.0,3596.0
EUW1_7534703028,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,15351,14561,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,3,3,2,1,1,2,790,7,6,5,2.0,2193.0
EUW1_7534656477,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,15713,15988,1,True,0,1,2,5,0,2,3,1,1,0,2,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275,9,8,11,2.5,1745.888888888889
EUW1_7533753427,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,16060,15343,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,1,1,1,0,0,2,2,2,2,0,717,7,8,5,1.5,2294.285714285714
EUW1_7533734680,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,14865,15581,1,True,2,2,0,1,0,2,2,1,0,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-716,6,6,6,2.0,2477.5
EUW1_7533700088,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,14765,15944,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,0,1,2,2,1,1,0,0,1,1,-1179,6,8,3,1.125,2460.8333333333335
EUW1_7533670669,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,14945,14676,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,1,1,0,0,2,2,0,0,269,5,5,3,1.6,2989.0
EUW1_7533165619,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,35739,32590,0,False,7,5,19,7,5,19,12,4,17,3,2,21,4,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3149,33,19,102,7.105263157894737,1083.0
EUW1_7533061111,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,33564,29957,0,False,7,1,11,7,4,13,7,3,11,0,4,16,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3607,24,15,65,5.933333333333334,1398.5
EUW1_7532819385,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,13361,15000,2,True,0,1,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1639,2,5,0,0.4,6680.5
EUW1_7532771442,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,15247,14534,0,True,1,0,0,1,1,0,3,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,7,3,2,3.0,2178.1428571428573
EUW1_7532739401,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,16841,15273,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,3,1,1,2,3,0,0,1,2,1568,8,5,4,2.4,2105.125
EUW1_7532715231,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,12349,15797,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3,0,0,1,0,0,0,0,-3448,1,6,1,0.3333333333333333,12349.0
EUW1_7532674594,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,14360,14650,0,False,0,4,0,2,1,0,1,0,1,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-290,6,6,4,1.6666666666666667,2393.3333333333335
EUW1_7532622594,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,13367,15651,2,True,0,1,0,0,0,0,0,0,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2284,1,8,1,0.25,13367.0
EUW1_7532192836,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,34990,31814,0,True,6,3,13,8,1,20,1,7,13,9,4,15,5,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3176,29,19,78,5.631578947368421,1206.551724137931
EUW1_7531916200,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,15393,15631,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,1,1,0,3,2,0,2,1,0,1,0,-238,6,10,5,1.1,2565.5
EUW1_7531904798,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,14818,15975,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,1,1,1,0,2,0,0,3,2,-1157,4,9,4,0.8888888888888888,3704.5
EUW1_7531887017,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,18062,15161,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,2,1,3,3,2,1,2,2,3,2901,9,5,11,4.0,2006.888888888889
EUW1_7531871463,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,13207,14964,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,1,0,0,1,0,-1757,2,6,0,0.3333333333333333,6603.5
EUW1_7531829385,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,14427,14977,0,False,1,1,0,1,0,0,1,2,0,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-550,5,6,4,1.5,2885.4
EUW1_7531784185,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,15929,14594,1,True,2,0,1,1,0,3,6,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,10,5,5,3.0,1592.9
EUW1_7531468214,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,14462,13840,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,622,2,2,1,1.5,7231.0
EUW1_7531425621,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,14049,14790,1,False,0,2,1,1,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-741,4,4,3,1.75,3512.25
EUW1_7531006598,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,15992,17924,2,False,1,4,1,2,5,2,2,1,2,1,3,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1932,10,14,11,1.5,1599.2
EUW1_7530990639,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,14786,17065,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,1,3,1,1,2,1,0,1,1,-2279,5,9,6,1.2222222222222223,2957.2
EUW1_7530943645,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,13478,16893,2,False,0,0,0,1,3,0,0,1,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3415,2,8,2,0.5,6739.0
EUW1_7530910011,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,14622,14626,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1,0,0,-4,5,3,2,2.3333333333333335,2924.4
EUW1_7530880978,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,13007,13470,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-463,1,1,0,1.0,13007.0
EUW1_7530484668,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,16130,17250,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,1,2,2,2,3,0,2,2,3,-1120,8,11,5,1.1818181818181819,2016.25
EUW1_7530074580,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,15442,14732,1,False,0,2,3,3,0,1,1,0,2,1,2,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,10,6,8,3.0,1544.2
EUW1_7530064737,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,15728,14950,2,True,2,0,0,2,2,2,2,2,0,1,1,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,8,7,8,2.2857142857142856,1966.0
EUW1_7530050788,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,15416,15186,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,3,2,0,0,1,1,1,2,1,1,230,7,6,5,2.0,2202.285714285714
EUW1_7530043525,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,13848,16720,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,2,1,2,0,0,1,3,3,1,0,-2872,5,10,5,1.0,2769.6
EUW1_7529985529,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,14403,13440,1,False,1,1,0,1,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,4,1,4,8.0,3600.75
EUW1_7529938416,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,14746,16518,0,True,1,4,0,3,3,0,0,1,1,2,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1772,6,10,6,1.2,2457.6666666666665
EUW1_7529135723,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,12996,14132,0,False,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1136,2,3,1,1.0,6498.0
EUW1_7529120274,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,15984,14915,0,True,0,2,0,0,0,1,2,1,0,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,6,4,4,2.5,2664.0
EUW1_7529110327,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,15506,16584,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,2,1,0,1,0,1,2,0,1,3,0,-1078,8,9,1,1.0,1938.25
EUW1_7529091022,cyngodtpAZ6N1Csr7f6RUFQpmFfNDeCUXFSjNJY0MnV0daU9D-dt4W5gXy6CTfpyX1d_uP0S4KuOSQ,15530,15189,1,True,3,3,0,1,0,4,3,3,0,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,9,7,8,2.4285714285714284,1725.5555555555557
